Date,VKOSPI,VIX,SNP.RV,KOSPI.RV
2007-05-04,17.34,12.91,0.004522368,0.005277451
2007-05-07,16.63,13.15,0.003307928,0.003695355
2007-05-08,17.62,13.21,0.005023865,0.006263057
2007-05-09,17.68,12.88,0.004504144,0.006787003
2007-05-10,17.31,13.6,0.007221102,0.010116814
2007-05-11,17.43,12.95,0.005424666,0.006454066
2007-05-14,18.36,13.96,0.0052072,0.009380009
2007-05-15,19.04,14.01,0.007254385,0.007295748
2007-05-16,18.26,13.5,0.006215661,0.008371768
2007-05-17,17.12,13.51,0.004483857,0.005033209
2007-05-18,17.12,12.76,0.004965437,0.00761137
2007-05-21,17.11,13.3,0.003906324,0.009406811
2007-05-22,16.93,13.06,0.004667922,0.006554484
2007-05-23,17.69,13.24,0.005473795,0.007800537
2007-05-25,17.96,13.34,0.00555614,0.005456263
2007-05-29,18.36,13.53,0.005117792,0.006203725
2007-05-30,18.62,12.83,0.006866734,0.011338605
2007-05-31,18.59,13.05,0.004198084,0.006916218
2007-06-01,20.14,12.78,0.006053335,0.012075652
2007-06-04,21.63,13.29,0.003599363,0.013943403
2007-06-05,21.26,13.63,0.005878483,0.014053335
2007-06-07,21.07,17.059999,0.008419087,0.010439913
2007-06-08,21.16,14.84,0.007237578,0.011312878
2007-06-11,20.69,14.71,0.005180052,0.011305628
2007-06-12,19.98,16.67,0.008143074,0.009891577
2007-06-13,19.7,14.73,0.008371755,0.008357758
2007-06-14,20.12,13.64,0.004976886,0.008340494
2007-06-15,19.25,13.94,0.00686872,0.007906482
2007-06-18,18.96,13.42,0.004174251,0.006317208
2007-06-19,20.03,12.85,0.004191946,0.010291803
2007-06-20,21.39,14.67,0.007268352,0.011101652
2007-06-21,20.81,14.21,0.008824748,0.010265631
2007-06-22,21.84,15.75,0.008873679,0.011635323
2007-06-25,21.9,16.65,0.010040782,0.011800143
2007-06-26,20.72,18.889999,0.009010742,0.012871484
2007-06-27,20.79,15.53,0.00918017,0.01130043
2007-06-28,20.34,15.54,0.007543775,0.005722335
2007-06-29,19.95,16.23,0.009043204,0.008171489
2007-07-02,19.57,15.4,0.006282499,0.007942595
2007-07-03,19.71,14.92,0.003261381,0.006299581
2007-07-05,21.05,15.48,0.004768786,0.008619987
2007-07-06,20.51,14.72,0.004158571,0.0120785
2007-07-09,21.42,15.16,0.004037139,0.010214119
2007-07-10,22.47,17.57,0.009436179,0.008845304
2007-07-11,23.39,16.639999,0.007002727,0.009442458
2007-07-12,23.37,15.54,0.007067417,0.00956167
2007-07-13,27.8,15.15,0.004566427,0.007741838
2007-07-16,25.37,15.59,0.00436466,0.011516303
2007-07-18,25.09,16,0.008684447,0.012176468
2007-07-19,23.86,15.23,0.006446007,0.013549457
2007-07-20,22.76,16.950001,0.009298124,0.009251223
2007-07-23,23.34,16.809999,0.006767346,0.011494442
2007-07-24,23.42,18.549999,0.011009054,0.010497291
2007-07-25,24.12,18.1,0.013162633,0.017568142
2007-07-26,25.1,20.74,0.019146319,0.01243961
2007-07-27,26.78,24.17,0.014309015,0.016761713
2007-07-30,28.73,20.870001,0.012237476,0.01804802
2007-07-31,27.71,23.52,0.012668047,0.012041966
2007-08-01,31.97,23.67,0.017026563,0.0205777
2007-08-02,32.55,21.219999,0.010545318,0.026701516
2007-08-03,29.53,25.16,0.01239988,0.01363984
2007-08-06,30.16,22.940001,0.015215737,0.012901113
2007-08-07,29.34,21.559999,0.016020447,0.011834062
2007-08-08,28.75,21.450001,0.011648419,0.009152647
2007-08-09,30.4,26.48,0.021886842,0.01280956
2007-08-10,37.35,28.299999,0.020312977,0.012562597
2007-08-13,36.2,26.57,0.011510872,0.013104531
2007-08-14,36.72,27.68,0.012432938,0.014153055
2007-08-16,41.37,30.83,0.023678016,0.022370051
2007-08-17,46.69,29.99,0.025026657,0.024822639
2007-08-20,41.77,26.33,0.010695824,0.01287377
2007-08-21,38.5,25.25,0.009998446,0.018663053
2007-08-22,34.42,22.889999,0.011406418,0.011827068
2007-08-23,32.94,22.620001,0.009702672,0.009998924
2007-08-24,33.31,20.719999,0.005841093,0.012254853
2007-08-27,32.53,22.719999,0.006488798,0.009014214
2007-08-28,34.35,26.299999,0.008758156,0.012708368
2007-08-29,35.67,23.809999,0.011307368,0.014099318
2007-08-30,33.08,25.059999,0.011382549,0.011340998
2007-08-31,32.33,23.379999,0.013493378,0.011562414
2007-09-04,33.01,22.780001,0.006202284,0.010192799
2007-09-05,32.7,24.58,0.010097556,0.012170387
2007-09-06,32.65,23.99,0.007507858,0.012430455
2007-09-07,31.84,26.23,0.015836156,0.011114899
2007-09-10,36.44,27.379999,0.010909179,0.013573149
2007-09-11,33.75,25.27,0.009445761,0.010158844
2007-09-12,33.65,24.959999,0.007827014,0.011811479
2007-09-13,34.93,24.76,0.008193093,0.017420054
2007-09-14,32.01,24.92,0.009159293,0.009370409
2007-09-17,31.91,26.48,0.006031816,0.01004808
2007-09-18,34.32,20.35,0.015388478,0.010260616
2007-09-19,28.43,20.030001,0.009417224,0.008076436
2007-09-20,26.32,20.450001,0.006414997,0.011965716
2007-09-21,25.76,19,0.007127185,0.008722111
2007-09-27,26.23,17,0.005321781,0.007664867
2007-09-28,25.78,18,0.005003292,0.008080792
2007-10-01,27.2,17.84,0.005462803,0.005502933
2007-10-02,28.35,18.49,0.004311234,0.007320537
2007-10-04,30.26,18.440001,0.003827277,0.008805932
2007-10-05,30.2,16.91,0.007139725,0.009541463
2007-10-08,30.31,17.459999,0.003992219,0.007031264
2007-10-09,30.67,16.120001,0.005708045,0.008863164
2007-10-10,30.39,16.67,0.005209761,0.007195517
2007-10-11,26.31,18.879999,0.0092419,0.009430567
2007-10-12,27,17.73,0.005672472,0.010431363
2007-10-15,27.26,19.25,0.007145553,0.010965739
2007-10-16,28.34,20.02,0.006743912,0.012687053
2007-10-17,29.36,18.540001,0.009175763,0.02190527
2007-10-18,28.69,18.5,0.006790737,0.014579851
2007-10-19,29.64,22.959999,0.011055093,0.014555875
2007-10-22,33.81,21.639999,0.010594828,0.016968492
2007-10-23,31.04,20.41,0.008465984,0.011384182
2007-10-24,34.08,20.799999,0.014033185,0.020703144
2007-10-25,32.58,21.17,0.011932651,0.016585241
2007-10-26,32.65,19.559999,0.008088634,0.01448292
2007-10-29,33.3,19.870001,0.006095346,0.010666195
2007-10-30,33.95,21.07,0.005387273,0.012415206
2007-10-31,34.05,18.530001,0.011165581,0.010872764
2007-11-01,32.32,23.209999,0.014491733,0.012955594
2007-11-02,34.77,23.01,0.014267976,0.012118693
2007-11-05,34.46,24.309999,0.012828665,0.013327944
2007-11-06,35.57,21.389999,0.008820113,0.008215985
2007-11-07,36.81,26.49,0.014051869,0.011780223
2007-11-08,38.97,26.16,0.018736414,0.015529814
2007-11-09,34.54,28.5,0.01560577,0.019720455
2007-11-12,38.31,31.09,0.013244676,0.01654565
2007-11-13,36.02,24.1,0.011225031,0.018451928
2007-11-14,33.63,25.940001,0.011282958,0.010495719
2007-11-15,34.35,28.059999,0.011944219,0.014030456
2007-11-16,34.78,25.49,0.013042824,0.01318906
2007-11-19,35.09,26.01,0.012105434,0.013881841
2007-11-20,35.28,24.879999,0.017195501,0.015132523
2007-11-21,38.85,26.84,0.014897027,0.019621775
2007-11-23,37.76,25.610001,0.00958754,0.023852264
2007-11-26,36.02,28.91,0.011303152,0.012843764
2007-11-27,35.81,26.280001,0.01427426,0.025158397
2007-11-28,36.7,24.110001,0.0110864,0.01972666
2007-11-29,34.73,23.969999,0.010607367,0.010736677
2007-11-30,32.76,22.870001,0.013021441,0.010982945
2007-12-03,32.9,23.610001,0.008708776,0.011432711
2007-12-04,31.51,23.790001,0.008663291,0.010152545
2007-12-05,30.88,22.530001,0.011051176,0.00946601
2007-12-06,30.26,20.959999,0.006471775,0.009068366
2007-12-07,31.32,20.85,0.005555198,0.010303735
2007-12-10,31.83,20.74,0.005558142,0.011731564
2007-12-11,31.51,23.59,0.015148304,0.011103985
2007-12-12,30.08,22.469999,0.021373532,0.010512801
2007-12-13,30.75,22.559999,0.010571757,0.015374365
2007-12-14,30.07,23.27,0.010063824,0.011925555
2007-12-17,31.59,24.52,0.010156853,0.01236179
2007-12-18,30.43,22.639999,0.01213597,0.01437838
2007-12-20,28.59,20.58,0.008427926,0.016452428
2007-12-21,26.84,18.469999,0.009443836,0.014536052
2007-12-24,25.76,18.6,0.004441711,0.009410586
2007-12-26,25.47,18.66,0.004618206,0.010318445
2007-12-27,25.13,20.26,0.006217016,0.00860238
2007-12-28,25.13,20.74,0.007754581,0.008766568
2008-01-02,27.01,23.17,0.010530771,0.010612322
2008-01-03,26.11,22.49,0.008087749,0.01334792
2008-01-04,24.97,23.940001,0.012991107,0.01251795
2008-01-07,27.66,23.790001,0.013807558,0.009978981
2008-01-08,26.65,25.43,0.015058283,0.010890847
2008-01-09,25.95,24.120001,0.015742716,0.010940617
2008-01-10,26.02,23.450001,0.018811376,0.012355698
2008-01-11,26.5,23.68,0.014951759,0.013557852
2008-01-14,27.06,22.9,0.009599681,0.016360885
2008-01-15,26.3,23.34,0.012201732,0.016973455
2008-01-16,28.34,24.379999,0.015963427,0.01553334
2008-01-17,27.58,28.459999,0.017128186,0.01630197
2008-01-18,27.4,27.18,0.019202243,0.015269089
2008-01-22,44.6,31.01,0.039248676,0.023567366
2008-01-23,35.94,29.02,0.035173956,0.02046865
2008-01-24,31.48,27.780001,0.017193947,0.013832076
2008-01-25,28.25,29.08,0.016763679,0.010376173
2008-01-28,33.96,27.780001,0.014217529,0.011668031
2008-01-29,32.08,27.32,0.010022706,0.015260188
2008-01-30,33.16,27.620001,0.015117798,0.020415008
2008-01-31,31.39,26.200001,0.022185608,0.020318051
2008-02-01,29.71,24.02,0.0117771,0.012811161
2008-02-04,29.05,25.99,0.008220022,0.010596934
2008-02-05,28.4,28.24,0.018209659,0.01042306
2008-02-11,32.99,27.6,0.009540772,0.010512664
2008-02-12,31.93,26.33,0.01261581,0.009423643
2008-02-13,33.25,24.879999,0.011396948,0.010275909
2008-02-14,31.68,25.540001,0.010863839,0.007526247
2008-02-15,30.44,25.02,0.008609744,0.009694393
2008-02-19,28.76,25.59,0.011692086,0.00713919
2008-02-20,31.53,24.4,0.014265396,0.010903367
2008-02-21,30.42,25.120001,0.010697028,0.00992362
2008-02-22,31.26,24.059999,0.012396328,0.00916679
2008-02-25,30.79,23.030001,0.013419789,0.006816784
2008-02-26,30.21,21.9,0.009973722,0.007038082
2008-02-27,28.89,22.690001,0.01082386,0.008071035
2008-02-28,28.76,23.530001,0.010218839,0.00945067
2008-02-29,29.21,26.540001,0.012593355,0.007695022
2008-03-03,30.99,26.280001,0.01098968,0.008726147
2008-03-04,30.18,25.52,0.014312715,0.009818689
2008-03-05,30.88,24.6,0.012723385,0.006185771
2008-03-06,29.1,27.549999,0.01234841,0.007150282
2008-03-07,30.99,27.49,0.018052349,0.01510551
2008-03-10,32.86,29.379999,0.01222146,0.009095692
2008-03-11,32.48,26.360001,0.02320334,0.011042689
2008-03-12,29.97,27.219999,0.010775645,0.007170588
2008-03-13,33.86,27.290001,0.020191429,0.013794587
2008-03-14,32.6,31.16,0.023841418,0.016007447
2008-03-17,38.96,32.240002,0.022045317,0.020240762
2008-03-18,37.12,25.790001,0.023845149,0.013853577
2008-03-19,31.86,29.84,0.016087004,0.008115984
2008-03-20,30.76,26.620001,0.011801345,0.011329505
2008-03-24,28.84,25.73,0.010612916,0.007853974
2008-03-25,27.8,25.719999,0.009686494,0.005343123
2008-03-26,27.73,26.08,0.010520736,0.006995645
2008-03-27,27.68,25.879999,0.011229487,0.007456305
2008-03-28,26.2,25.709999,0.009389823,0.008535481
2008-03-31,27.05,25.610001,0.00917886,0.009022797
2008-04-01,27.47,22.68,0.013439155,0.011180917
2008-04-02,26.38,23.43,0.008817394,0.004704474
2008-04-03,26.93,23.209999,0.008856404,0.008979987
2008-04-04,27.51,22.450001,0.008571366,0.008288102
2008-04-07,28.29,22.42,0.008542979,0.006982692
2008-04-08,28.56,22.360001,0.008799234,0.009023342
2008-04-10,26.54,21.98,0.008668627,0.011930537
2008-04-11,25.19,23.459999,0.011842502,0.010341176
2008-04-14,26.46,23.82,0.007099435,0.007467988
2008-04-15,25.86,22.780001,0.008432462,0.010453998
2008-04-16,25.3,20.530001,0.010010044,0.006428278
2008-04-17,24.07,20.370001,0.007720801,0.005591644
2008-04-18,24.06,20.129999,0.016248906,0.006647151
2008-04-21,23.29,20.5,0.005970793,0.004543456
2008-04-22,23.81,20.870001,0.007977572,0.005677563
2008-04-23,23.4,20.26,0.007978801,0.006517403
2008-04-24,23.64,20.059999,0.010890501,0.007261488
2008-04-25,22.61,19.59,0.009663892,0.006167663
2008-04-28,23.17,19.639999,0.006196455,0.007638444
2008-04-29,22.41,20.24,0.005743931,0.007550253
2008-04-30,22.04,20.790001,0.011776272,0.007941717
2008-05-02,21.79,18.18,0.012258779,0.005573992
2008-05-06,21.17,18.209999,0.008485956,0.005959034
2008-05-07,21.16,19.73,0.007097915,0.007913363
2008-05-08,20.59,19.4,0.00859231,0.009855513
2008-05-09,21.49,19.41,0.009795941,0.009773081
2008-05-13,20.41,17.98,0.005236917,0.008500095
2008-05-14,20.88,17.66,0.006433611,0.008006348
2008-05-15,20.74,16.299999,0.006959373,0.007532399
2008-05-19,22.31,17.01,0.007479857,0.008252607
2008-05-20,22.7,17.58,0.008097821,0.00944792
2008-05-21,23.84,18.59,0.009861004,0.007023309
2008-05-22,23.6,18.049999,0.006671489,0.009038282
2008-05-23,23.38,19.549999,0.007917137,0.008955884
2008-05-27,23.6,19.639999,0.007796715,0.007033643
2008-05-28,23.99,19.07,0.007457876,0.009764389
2008-05-29,23.13,18.139999,0.006745463,0.007554192
2008-05-30,23.06,17.83,0.006231141,0.007553676
2008-06-02,23.63,19.83,0.007787525,0.010120366
2008-06-03,24.54,20.24,0.00875315,0.007928317
2008-06-04,23.88,20.799999,0.010268135,0.00855316
2008-06-05,23.13,18.629999,0.008476007,0.008571471
2008-06-09,25.03,23.120001,0.010381752,0.005882102
2008-06-10,26.03,23.18,0.011607272,0.010633145
2008-06-11,24.78,24.120001,0.010310018,0.012709352
2008-06-12,25.6,23.33,0.010975835,0.008263117
2008-06-13,24.11,21.219999,0.011124655,0.013489836
2008-06-16,22.04,20.950001,0.008265463,0.009026333
2008-06-17,21.89,21.129999,0.008965383,0.010884449
2008-06-18,21.63,22.24,0.010684395,0.00888909
2008-06-19,22.93,21.58,0.008632503,0.007467622
2008-06-20,22.81,22.870001,0.011721535,0.011097677
2008-06-23,23.35,22.639999,0.007635774,0.007963465
2008-06-24,23.46,22.42,0.009581196,0.008756586
2008-06-25,23.7,21.139999,0.010744006,0.008892988
2008-06-26,23.5,23.93,0.011540707,0.007492434
2008-06-27,24.71,23.440001,0.010761385,0.008133384
2008-06-30,25.15,23.950001,0.009365819,0.008284218
2008-07-01,24.87,23.65,0.015240564,0.009112346
2008-07-02,24.94,25.92,0.011890116,0.014800203
2008-07-07,25.1,25.780001,0.01601295,0.011285374
2008-07-08,26.55,23.15,0.012554853,0.015028406
2008-07-09,25.93,25.23,0.011477916,0.015171377
2008-07-10,25.79,25.59,0.01688679,0.017798518
2008-07-11,24.67,27.49,0.023083982,0.016829154
2008-07-14,26.3,28.48,0.015208642,0.013640827
2008-07-15,28.1,28.540001,0.017954342,0.014477008
2008-07-16,28.71,25.1,0.014291752,0.016837325
2008-07-17,26.41,25.01,0.013366068,0.009919469
2008-07-18,27.09,24.049999,0.009092453,0.011980043
2008-07-21,26.58,23.049999,0.007031121,0.011891367
2008-07-22,26.75,21.18,0.010761219,0.010869991
2008-07-23,24.6,21.309999,0.011627372,0.008138404
2008-07-24,24.11,23.440001,0.009752411,0.008643359
2008-07-25,25.29,22.91,0.010933106,0.010322571
2008-07-28,25.49,24.23,0.008555647,0.009946733
2008-07-29,25.64,22.030001,0.009752488,0.008866473
2008-07-30,24.53,21.209999,0.012601446,0.009493397
2008-07-31,23.82,22.940001,0.011173534,0.010539662
2008-08-04,25.87,23.49,0.008374349,0.012856174
2008-08-05,25.61,21.139999,0.008706089,0.011887999
2008-08-06,24.59,20.23,0.007849995,0.005858207
2008-08-08,24.73,20.66,0.008982277,0.010283619
2008-08-11,25.56,20.120001,0.008412615,0.007601138
2008-08-12,25,21.17,0.009052927,0.011456537
2008-08-14,23.21,20.34,0.009407297,0.008355039
2008-08-18,22.41,20.98,0.009083198,0.009135329
2008-08-19,23.94,21.280001,0.009595485,0.00935694
2008-08-20,23.92,20.42,0.010361772,0.011306377
2008-08-21,24.45,19.82,0.009885838,0.008996864
2008-08-22,24.39,18.809999,0.009252074,0.011111184
2008-08-25,25.56,20.969999,0.009087024,0.010274926
2008-08-26,25.4,20.49,0.008230844,0.010266617
2008-08-27,25.37,19.76,0.007712615,0.012827327
2008-08-29,25.66,20.65,0.007496418,0.011708245
2008-09-02,26.65,21.99,0.012319531,0.01727935
2008-09-03,26.39,21.43,0.010995353,0.016843599
2008-09-04,25.83,24.030001,0.012038983,0.014928567
2008-09-05,26.25,23.059999,0.012989592,0.009939812
2008-09-08,25.99,22.639999,0.025494999,0.010625709
2008-09-09,26.85,25.469999,0.014697346,0.010871599
2008-09-10,27.69,24.52,0.013546624,0.012300684
2008-09-11,28.33,24.389999,0.019478952,0.01566694
2008-09-12,28.36,25.66,0.014416676,0.011266182
2008-09-16,37.42,30.299999,0.035327346,0.018428541
2008-09-17,33.82,36.220001,0.031532456,0.012696144
2008-09-18,37.6,33.099998,0.04041712,0.018457545
2008-09-19,35.58,32.07,0.035335634,0.011422227
2008-09-22,35.23,33.849998,0.016703459,0.015307953
2008-09-23,34.92,35.720001,0.019916995,0.011555961
2008-09-24,34.28,35.189999,0.015598604,0.014955124
2008-09-25,33.69,32.82,0.016723109,0.014978162
2008-09-26,34.11,34.740002,0.020559895,0.01222903
2008-09-29,35.14,46.720001,0.044667162,0.013921235
2008-09-30,36.78,39.389999,0.02552127,0.016711237
2008-10-01,34.01,39.810001,0.022720521,0.017675389
2008-10-02,36.08,45.259998,0.020999003,0.016100246
2008-10-06,39.34,52.049999,0.042527883,0.015780243
2008-10-07,40.56,53.68,0.030129079,0.019322414
2008-10-08,50.64,57.529999,0.049964526,0.019627397
2008-10-09,47.52,63.919998,0.041916947,0.026117134
2008-10-10,62.73,69.949997,0.088021246,0.040166819
2008-10-13,54.81,54.990002,0.040274739,0.026425258
2008-10-14,48.87,55.130001,0.05237396,0.016828978
2008-10-15,49.62,69.25,0.041467893,0.017299061
2008-10-16,72.62,67.610001,0.057170255,0.024141748
2008-10-17,72.33,70.330002,0.042947682,0.037640859
2008-10-20,64.29,52.970001,0.028466812,0.033035545
2008-10-21,55.73,53.110001,0.028135108,0.027861675
2008-10-22,61.17,69.650002,0.037902324,0.03571619
2008-10-23,68.63,67.800003,0.056097018,0.04994897
2008-10-24,77.12,79.129997,0.059455949,0.050380165
2008-10-27,84.43,80.059998,0.043658339,0.061347312
2008-10-28,70.51,66.959999,0.050354353,0.049312336
2008-10-29,89.3,69.959999,0.050140384,0.077095351
2008-10-30,83.57,62.900002,0.036886522,0.044385404
2008-10-31,81.27,59.889999,0.030657431,0.06013627
2008-11-03,76.46,53.68,0.015781788,0.036612734
2008-11-04,65.08,47.73,0.023712214,0.032215602
2008-11-05,59.72,54.560001,0.027218073,0.031964486
2008-11-06,70.15,63.68,0.025916625,0.030373478
2008-11-07,69.5,56.099998,0.027305175,0.046525311
2008-11-10,66.96,59.98,0.028229843,0.042994223
2008-11-11,70.45,61.439999,0.033631939,0.029501525
2008-11-12,68.8,66.459999,0.026164079,0.030097571
2008-11-13,81.04,59.830002,0.054153119,0.02995827
2008-11-14,73.12,66.309998,0.042349066,0.02927419
2008-11-17,73.75,69.150002,0.039109691,0.033154831
2008-11-18,73,67.639999,0.036095591,0.031176516
2008-11-19,75.75,74.260002,0.034235449,0.029421957
2008-11-20,84.39,80.860001,0.050220601,0.027181913
2008-11-21,74.03,72.669998,0.055095562,0.03802748
2008-11-24,74.08,64.699997,0.037179196,0.039760864
2008-11-25,68.34,60.900002,0.035112158,0.037629264
2008-11-26,64.74,54.919998,0.026839263,0.025999578
2008-11-28,57.79,55.279999,0.011677424,0.024370975
2008-12-01,57.58,68.510002,0.036852376,0.021184119
2008-12-02,59.36,62.98,0.033038785,0.022298239
2008-12-03,56.48,60.720001,0.033214933,0.020367168
2008-12-04,58,63.639999,0.029897302,0.020408803
2008-12-05,56.7,59.93,0.033611127,0.021053696
2008-12-08,57.35,58.490002,0.027651768,0.020291649
2008-12-09,56.65,58.91,0.027638971,0.026725399
2008-12-10,54.4,55.73,0.023830122,0.021134245
2008-12-11,57.37,55.779999,0.023930768,0.022942323
2008-12-12,64.79,54.279999,0.032557009,0.029049157
2008-12-15,64.44,56.759998,0.018790005,0.017442645
2008-12-16,64.58,52.369999,0.024977416,0.019697535
2008-12-17,61.87,49.84,0.024281641,0.022679183
2008-12-18,58.18,47.34,0.020424713,0.018898249
2008-12-19,54.81,44.93,0.020223343,0.01821173
2008-12-22,52.92,44.560001,0.016751102,0.018542089
2008-12-23,51.56,45.02,0.015709935,0.01782336
2008-12-24,50.07,44.209999,0.005831701,0.021892315
2008-12-26,48.85,43.380001,0.006789385,0.019993567
2008-12-29,47.96,43.900002,0.011034229,0.018800206
2008-12-30,48.61,41.630001,0.012007751,0.0196248
2009-01-02,47.88,39.189999,0.01221229,0.020226919
2009-01-05,47.7,39.080002,0.014744876,0.017057502
2009-01-06,44.62,38.560001,0.016127517,0.014364231
2009-01-07,42.53,43.389999,0.014974547,0.014117518
2009-01-08,46.65,42.560001,0.01539986,0.014797893
2009-01-09,44.5,42.82,0.017396296,0.022851918
2009-01-12,45.95,45.84,0.014322989,0.01806301
2009-01-13,45.26,43.27,0.018444904,0.016150223
2009-01-14,43.43,49.139999,0.022332014,0.015001497
2009-01-15,51.92,51,0.024630483,0.015293182
2009-01-16,48.71,46.110001,0.025986542,0.015516858
2009-01-20,50.81,56.650002,0.026278307,0.015145608
2009-01-21,53.17,46.419998,0.026791694,0.013976838
2009-01-22,50.75,47.290001,0.032951341,0.013566236
2009-01-23,53.05,47.27,0.033049381,0.012475181
2009-01-28,48.93,39.66,0.024215827,0.011314869
2009-01-29,46.81,42.630001,0.015614472,0.013038928
2009-01-30,48.21,44.84,0.017965508,0.012532796
2009-02-02,51.73,45.52,0.020106193,0.015204495
2009-02-03,49.76,43.060001,0.016486613,0.017948081
2009-02-04,46.61,43.849998,0.016369843,0.011679506
2009-02-05,47.26,43.73,0.020993434,0.013390117
2009-02-06,45.07,43.369999,0.015920152,0.014627136
2009-02-09,47.1,43.639999,0.015355988,0.013283446
2009-02-10,47.33,46.669998,0.025891293,0.01652502
2009-02-11,48.07,44.529999,0.018213227,0.011333555
2009-02-12,47.33,41.25,0.026972837,0.015471515
2009-02-13,43.74,42.93,0.017835042,0.016792893
2009-02-17,48.82,48.66,0.029150891,0.017122798
2009-02-18,49.26,48.459999,0.021753053,0.021118955
2009-02-19,46.81,47.080002,0.019916345,0.01922905
2009-02-20,49.94,49.299999,0.026041569,0.022041472
2009-02-23,47.75,52.619999,0.019441152,0.020287821
2009-02-24,49.1,45.490002,0.023674811,0.018271141
2009-02-25,47.31,44.669998,0.024533173,0.015681121
2009-02-26,47.43,44.66,0.023536034,0.025055939
2009-02-27,47.36,46.349998,0.029553085,0.016536344
2009-03-02,45.06,52.650002,0.023722648,0.018615177
2009-03-03,46.16,50.93,0.025955446,0.023999256
2009-03-04,44.64,47.560001,0.022299467,0.021506051
2009-03-05,43.81,50.169998,0.027134621,0.020809553
2009-03-06,45.73,49.330002,0.029256619,0.017582152
2009-03-09,43.85,49.68,0.023832528,0.017188359
2009-03-10,42.24,44.369999,0.027299849,0.016518766
2009-03-11,41.08,43.610001,0.022275276,0.011009459
2009-03-12,41,41.18,0.017503702,0.014630047
2009-03-13,39.83,42.360001,0.018969993,0.016035855
2009-03-16,41.28,43.740002,0.018606906,0.015891353
2009-03-17,40.34,40.799999,0.019127212,0.013110145
2009-03-18,40.38,40.060001,0.028516605,0.014432815
2009-03-19,41.26,43.68,0.02063448,0.013960909
2009-03-20,41.11,45.889999,0.017233618,0.013092469
2009-03-23,41.06,43.23,0.024960636,0.008993243
2009-03-24,39.18,42.93,0.017698369,0.010440337
2009-03-25,38.2,42.25,0.023847575,0.012199815
2009-03-26,36.66,40.360001,0.022984888,0.012991985
2009-03-27,35.9,41.040001,0.017756114,0.012714563
2009-03-30,40.13,45.540001,0.023465298,0.013824704
2009-03-31,39.56,44.139999,0.017583564,0.015211267
2009-04-01,38.84,42.279999,0.022095552,0.017022407
2009-04-02,37.86,42.040001,0.0241708,0.011602211
2009-04-03,38.76,39.700001,0.015368499,0.014673213
2009-04-06,38.8,40.93,0.016953964,0.013774769
2009-04-07,37.28,40.389999,0.02326289,0.012850552
2009-04-08,39.48,38.849998,0.015155186,0.010922126
2009-04-09,35.59,36.529999,0.022163988,0.012033241
2009-04-13,36.94,37.810001,0.015761986,0.017382475
2009-04-14,36.51,37.669998,0.016240464,0.018123646
2009-04-15,36.16,36.169998,0.012919411,0.016033925
2009-04-16,36.25,35.790001,0.013717922,0.016804605
2009-04-17,35.49,33.939999,0.01183714,0.018010653
2009-04-20,36.15,39.18,0.020597002,0.015988209
2009-04-21,36.4,37.139999,0.014308261,0.014490888
2009-04-22,35.01,38.099998,0.01744994,0.01373566
2009-04-23,33.39,37.150002,0.015992795,0.012601601
2009-04-24,33.19,36.82,0.014508177,0.014340091
2009-04-27,35.48,38.32,0.016014925,0.014905878
2009-04-28,38.2,37.950001,0.014122854,0.018049901
2009-04-29,36.33,36.080002,0.015792121,0.013402843
2009-04-30,34.57,36.5,0.016268843,0.014210255
2009-05-04,35.62,34.529999,0.01410236,0.009287385
2009-05-06,35.3,32.450001,0.017786391,0.013117257
2009-05-07,34.55,33.439999,0.019022395,0.011507859
2009-05-08,33.59,32.049999,0.01793143,0.011152061
2009-05-11,34.24,32.869999,0.01362831,0.011895769
2009-05-12,33.68,31.799999,0.013729221,0.010273106
2009-05-13,31.21,33.650002,0.018909968,0.008636084
2009-05-14,32.24,31.370001,0.012825612,0.010069555
2009-05-15,29.48,33.119999,0.011501622,0.008070036
2009-05-18,31.48,30.24,0.012645182,0.009164168
2009-05-19,30.7,28.799999,0.01184815,0.007585826
2009-05-20,28.67,29.030001,0.016729054,0.007307867
2009-05-21,29.94,31.35,0.01509529,0.009412818
2009-05-22,31.63,32.630001,0.011197933,0.011849349
2009-05-26,34.41,30.620001,0.013851373,0.017639909
2009-05-27,37.17,32.360001,0.013693912,0.017943904
2009-05-28,33.99,31.67,0.01750999,0.019288714
2009-05-29,33.42,28.92,0.014489887,0.015330756
2009-06-01,33.33,30.040001,0.012878876,0.012002968
2009-06-02,33.45,29.629999,0.011630156,0.012983887
2009-06-03,32.66,31.02,0.012123674,0.012660317
2009-06-04,32.56,30.18,0.008954287,0.012887971
2009-06-05,32.95,29.620001,0.015055118,0.013074434
2009-06-08,30.41,29.77,0.012523662,0.011587206
2009-06-09,30.46,28.27,0.009760127,0.013394528
2009-06-10,29.31,28.459999,0.013372606,0.011353218
2009-06-11,30.01,28.110001,0.011946476,0.015764868
2009-06-12,29.78,28.15,0.009835573,0.00910192
2009-06-15,31.29,30.809999,0.013957873,0.01124328
2009-06-16,31.62,32.68,0.010399935,0.010960275
2009-06-17,31.69,31.540001,0.01246396,0.008887717
2009-06-18,32.08,30.030001,0.009605441,0.010513397
2009-06-19,30.82,27.99,0.009590874,0.00942095
2009-06-22,30.24,31.17,0.013873375,0.009040094
2009-06-23,31.74,30.58,0.012636722,0.009320225
2009-06-24,31.16,29.049999,0.011783017,0.01019416
